url,name,price,series,marca,usos,pantalla,sistema_operativo,entrada_interfaz,fabricante_cpu
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg2_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_39_sspa%3Fqid%3D1636389954%26s%3Dcomputers%26sr%3D1-39-spons%26psc%3D1&qualifier=1636389954&id=8912251438409659&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/ASUS-ROG-G513QM-HF026-RTX3060-6GB-Eclipse-Teclado/dp/B0947D2NZJ/ref=ice_ac_b_dpb?qid=1636389954&s=computers&sr=1-40,"ASUS ROG G513QM-HF026 - Ordenador Portátil Gaming de 15.6"" FullHD 300Hz (Ryzen 7 5800H, 16GB RAM, 1TB SSD, NVIDIA RTX3060-6GB, Sin Sistema Operativo) Gris Eclipse-Teclado QWERTY español","1.399,00€",G513QM-HF026,ASUS,Gaming,15.6 Pulgadas,DOS,Teclado,AMD
https://www.amazon.es/Acer-Chromebook-14-Port%C3%A1til-Graphics/dp/B08FC69VMH/ref=sr_1_41?qid=1636389954&s=computers&sr=1-41,"Acer Chromebook Spin 514 - Ordenador Portátil 2 en 1 Convertible y Tactil 14"" Full HD, (AMD Ryzen 3 3250C, 8GB RAM, 128GB SSD, UMA Graphics, Chrome OS), Color Plata - Teclado QWERTY Español","419,00€",Chromebook 14,Acer,"Multimedia, Personal",14 Pulgadas,Chrome OS,Pantalla táctil,AMD
https://www.amazon.es/Acer-Chromebook-311-CB311-11H-Ordenador/dp/B095CTNX87/ref=sr_1_42?qid=1636389954&s=computers&sr=1-42,"Acer Chromebook 311 CB311-11H - Ordenador Portátil 11"" HD, Laptop (MTK MT8183, 4GB RAM, 32GB eMMc, UMA Graphics, Chrome OS), PC Portátil Color Plata - Teclado Qwerty Español","259,00€",CB311-11H,Acer,"Multimedia, Personal, Empresa",11.6 Pulgadas,Chrome OS,Teclado,Mediatek
https://www.amazon.es/KUU-SBOOKM-Ordenador-Ultrafino-Bluetooth/dp/B0991LJ4JS/ref=sr_1_43?qid=1636389954&s=computers&sr=1-43,"KUU SBOOKM Ordenador Portátil 13.3'', Notebook Intel Atom x7-E3950, 6GB RAM DDR3 128GB SSD, Ultrafino Portátil con Windows 10, Monitor de PC portátil FHD con USB 3.0 y Bluetooth 4.0, HDMI","219,99€",,KUU,Multimedia,13.3 Pulgadas,Windows 10,"Micrófono, Mouse, Teclado",Intel
https://www.amazon.es/Dell-Inspiron-Ordenador-Port%C3%A1til-i3-1115G4/dp/B09BJZBKK2/ref=sr_1_44?qid=1636389954&s=computers&sr=1-44,"Dell Inspiron 15-3501 Ordenador Portátil 15.6"" FullHD (Intel Core i3-1115G4, 8GB RAM, 256GB SSD Windows 10 Home), Color Negro - Teclado QWERTY español","499,00€",Inspiron 15 (3501),Dell,Multimedia,15.6,Windows 10,"Teclado, Touch Pad, Botones",Intel
https://www.amazon.es/TECLAST-F15S-Ordenador-Expandible-1920%C3%971080/dp/B08ZMRZMDX/ref=sr_1_45?qid=1636389954&s=computers&sr=1-45,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/MSI-Katana-GF66-11UC-072XES-RTX3050-4GB/dp/B095TDWN3Y/ref=sr_1_46?qid=1636389954&s=computers&sr=1-46,"MSI Katana GF66 11UC-072XES - Ordenador portátil de 15.6"" FullHD 144Hz (Intel Core i7-11800H, 16GB de RAM,512GB SSD, Nvidia RTX3050-4GB, sin sistema operativo) negro - Teclado QWERTY Español","1.099,00€",Katana GF66 11UC-072XES,MSI,Personal,15.6,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/IdeaPad-Duet-Chromebook-CT-X636F-ZA6F0006ES/dp/B08CVR88WM/ref=sr_1_47?qid=1636389954&s=computers&sr=1-47,"Lenovo IdeaPad Duet Chromebook - Pantalla de 10.1"" FullHD (MediaTek P60T, 4 GB de RAM, Almacenamiento de 128 GB, Chrome OS, WiFi+BT) Lenovo Keyboard Pack, Azul/Gris - Teclado QWERTY Español, Gray","273,43€",IdeaPad Duet Chromebook,Lenovo,,10.1 Pulgadas,Chrome OS,,MediaTek
https://www.amazon.es/TECLAST-Ordenador-Port%C3%A1til-Pulgadas-Expandible/dp/B097RGB13J/ref=sr_1_48?qid=1636389954&s=computers&sr=1-48,"TECLAST Ordenador Portátil 8GB+256GB SSD,Portátil 15,6 Pulgadas, Laptop Windows 10 Intel Celeron N4120,Quad Core 2,6 GHz,1920 × 1080,Notebook de PC(USB 3.0,Mini HDMI,38000mWh,QWERTY y TF Expandible)","429,99€",,TECLAST,,15.6 Pulgadas,Windows 10,Teclado numérico,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg2_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_49_sspa%3Fqid%3D1636389954%26s%3Dcomputers%26sr%3D1-49-spons%26psc%3D1&qualifier=1636389954&id=8912251438409659&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg2_1?ie=UTF8&adId=A0522875IMV3UTRCGNC&url=%2FTECLAST-Ordenador-Port%25C3%25A1til-Ultradelgado-Bluetooth%2Fdp%2FB094MGZ4GN%2Fref%3Dsr_1_50_sspa%3Fqid%3D1636389954%26s%3Dcomputers%26sr%3D1-50-spons%26psc%3D1&qualifier=1636389954&id=8912251438409659&widgetName=sp_mtf_browse,"TECLAST TBOLT F15Pro Ordenador Portátil 15.6”12GB RAM 256GB SSD i3 CPU 3.40GHz Notebook Laptop Ultradelgado Window 10, 53580mWh Batería Grande, WiFi+ Bluetooth + USB 3.0 + Micro SD","539,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg2_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_51_sspa%3Fqid%3D1636389954%26s%3Dcomputers%26sr%3D1-51-spons%26psc%3D1&qualifier=1636389954&id=8912251438409659&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/Acer-Nitro-AN515-55-Ordenador-i5-10300H/dp/B08KY6MSL3/ref=ice_ac_b_dpb?qid=1636389954&s=computers&sr=1-52,"Acer Nitro 5 AN515-55 - Ordenador Portátil Gaming 15.6"" Full HD, (Intel Core i5-10300H, 16GB RAM, 512GB SSD, Nvidia RTX2060, Sin Sistema Operativo), Color Negro - Teclado QWERTY Español","809,00€",AN515-55,Acer,"Multimedia, Personal, Gaming",15.6 Pulgadas,Sin Sistema Operativo,Teclado,Intel
https://www.amazon.es/Acer-Chromebook-Spin-311-CP311-3H/dp/B085PCN161/ref=sr_1_53?qid=1636389954&s=computers&sr=1-53,"Acer Chromebook Spin 311 CP311-3H - Ordenador Portátil 2 en 1 Convertible y Táctil 11.6"" HD IPS (MTK MT8183, 4GB RAM, 32GB eMMc, Mali-G72 MP3 Graphics, Chrome OS), PC Portátil Plata - QWERTY","299,00€",Chromebook Spin 311,Acer,"Multimedia, Personal, Gaming",11.6 Pulgadas,Chrome OS,Pantalla táctil,VIA
https://www.amazon.es/TECLAST-Ordenador-Portatil-Graphics-Retroiluminado/dp/B07TXC2XK1/ref=sr_1_54?qid=1636389954&s=computers&sr=1-54,"TECLAST Ordenador Portátil 14 pulgadas 8G RAM 256GB SSD,Laptop Intel Celeron N4120 Windows 10, Portátil con 2.6 GHz,5G WiFi, 4k，Gráficos 600, Batería 38000mWh,USB 3.0,Ampliable 512GB SSD,Gris F7PLUS 2","329,99€",,TECLAST,,14.1 Pulgadas,Windows,"Teclado, Touch Pad",
https://www.amazon.es/Microsoft-Surface-Go-Port%C3%A1til-i3-10100Y/dp/B093X3PVW1/ref=sr_1_55?qid=1636389954&s=computers&sr=1-55,"Microsoft Surface Go 3 - Portátil 2 en 1 de 10.5 pulgadas Full HD, Wifi, 10th Gen Intel Core i3-10100Y, 8 GB RAM, 128 GB SSD, Windows 11 Home, Platino","679,00€",Surface Go,Microsoft,,10.51 Pulgadas,Windows 11 Home S,,Intel
https://www.amazon.es/Microsoft-Surface-Laptop-Ordenador-port%C3%A1til/dp/B08WSXWBCS/ref=sr_1_56?qid=1636389954&s=computers&sr=1-56,"Microsoft Surface Laptop 4 - Ordenador portátil de 13.5"" táctil (Ryzen 5-4680U, 8GB RAM, 256GB SSD, AMD Radeon™ Graphics, Windows 10 Home) Plata - Teclado QWERTY Español","949,75€",LAPTOP 4 RYZEN 5 4680U SYST,Microsoft,Negocio,75,Windows 10 Pro,"Teclado, Pantalla táctil",Intel
https://www.amazon.es/HP-15s-fq2041ns-Ordenador-i5-1135G7-operativo/dp/B08PFKLGW6/ref=sr_1_57?qid=1636389954&s=computers&sr=1-57,"HP 15s-fq2041ns - Ordenador portátil de 15.6"" FullHD (Intel Core i5-1135G7, 16GB de RAM, 512GB SSD, Intel Iris Xe, Sin sistema operativo) Plata - teclado QWERTY Español","599,99€",15s-fq2041ns,HP,Personal,15.59 Pulgadas,DOS,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A10299062P2ZRS00R2JHV&url=%2FCHUWI-HeroBook-Ordenador-Port%25C3%25A1til-Ultrabook%2Fdp%2FB083B8L7Q9%2Fref%3Dsr_1_49_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-49-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_atf_browse,"CHUWI HeroBook Pro Ordenador Portátil Ultrabook Laptop 14.1' Intel Celeron N4020 hasta 2.8 GHz, 4K 1920*1080, Windows 10, 8G RAM 256G SSD, WiFi, USB 3.0, 38Wh","339,00&nbsp;€",,,,,,,
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A09214592YROM0UQ3XCQG&url=%2FKUU-Ordenador-desbloqueo-Dactilares-retroiluminado%2Fdp%2FB0969WN21P%2Fref%3Dsr_1_50_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-50-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_atf_browse,"KUU Ordenador Portátil G3Pro 15.6'', Notebook AMD Ryzen 7 4800H Processor up to 4.2GHz, 16GB RAM DDR4 512GB SSD, Windows 10 Laptop con desbloqueo de Huellas Dactilares y Teclado retroiluminado, Type C","689,99€",,KUU,,15.6 Pulgadas,Windows 10,Teclado,AMD
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg3_1?ie=UTF8&adId=A00891921S4LQX1C2GZM&url=%2FCHUWI-CoreBook-Ordenador-Portatil-Ultrabook%2Fdp%2FB08SK63434%2Fref%3Dsr_1_51_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26smid%3DAS9E0MT5ZN0A0%26sr%3D1-51-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_atf_browse,"CHUWI CoreBook X Ordenador Portatil Ultrabook 14 Pulgadas Laptop Windows 10 Intel Core i5-8259U MAX hasta 3,8 GHz 8GB RAM+512GB SSD 2160*1440 Wi-Fi BT4.2 Type-C PD2.0 46.2Wh","492,15€",CoreBook X,CHUWI,Gaming,14 Pulgadas,Windows 10 Home,"Teclado, Botones",Intel
https://www.amazon.es/Lenovo-Legion-Ordenador-Operativo-Portugu%C3%A9s/dp/B097F6RP6G/ref=sr_1_52?qid=1636389957&s=computers&sr=1-52,"Lenovo Legion 5 - Ordenador Portátil Gaming 15.6"" FullHD, 120Hz (AMD Ryzen 5 5600H, 8GB RAM, 512GB SSD, NVIDIA RTX 3060-6GB, FreeSync, Sin Sistema Operativo) Azul/Negro - Teclado QWERTY Portugués","€1099,99",Lenovo Legion 5 15ACH6H,Lenovo,Personal,15.6 Pulgadas,Windows 10 Home,Teclado,AMD
https://www.amazon.es/Ordenador-Port%C3%A1til-CHUWI-GemiBook-Pro/dp/B09BB1GJ82/ref=sr_1_53?qid=1636389957&s=computers&sr=1-53,"Ordenador Portátil,CHUWI GemiBook Pro 14 pulgadas 3: 2 IPS Laptop 2160*1440 Windows 10 Notebook,Intel Celeron J4125 12GB RAM +256GB SSD,WiFi 6,Type-C,USB 3.0,Admite Doble Expansión SSD hasta 1T (12GB)","429,99€",,CHUWI,"Negocios, Estudiante",14 Pulgadas,Windows 10 Home,Teclado numérico,Intel
https://www.amazon.es/Gigabyte-KC-5ES1130SD-Ordenador-i5-10500H-operativo/dp/B09443DGK2/ref=sr_1_54?qid=1636389957&s=computers&sr=1-54,"Gigabyte G5 KC-5ES1130SD - Ordenador portátil Gaming de 15.6"" FullHD 144Hz (Intel Core i5-10500H, 16GB RAM, 512GB SSD, Nvidia RTX 3060-6GB, Sin sistema operativo) negro - teclado QWERTY Español","998,95€",KC-5ES1130SD,GIGABYTE,Gaming,15,DOS,Teclado,ARM
https://www.amazon.es/LG-16Z90P-Windows-Ultraligero-WQXGA/dp/B0916CYTNJ/ref=sr_1_55?qid=1636389957&s=computers&sr=1-55,"LG gram 16Z90P Windows 10 Home, Ultraligero de 40.6 cm (16"") WQXGA 16:10 IPS (1.2 Kg, autonomía 16.5h, Intel EvoTM i7 11ª Gen., Iris Xe, 16GB RAM, 512GB SSD NVMe), Teclado Español, Negro","1.299,90€",16Z90P-G.AA78B,LG,Personal,16 Pulgadas,Windows 10 Home,"Teclado, Touch Pad, Botones",Intel
https://www.amazon.es/Ordenador-Ultrabook-1920x1080-Resoluci%C3%B3n-Bluetooth/dp/B09KN9FY3R/ref=sr_1_56?qid=1636389957&s=computers&sr=1-56,"15.6 Pulgadas Ordenador Portátil Baratos, 8GB RAM 256GB SSD Laptop, Intel Celeron J4125 CPU Notebook, Windows 10 Ultrabook de PC Portátil 1920x1080 FHD Resolución, Computer 2.4G/5G WiFi Bluetooth 4.0","269,99€",,KUU,,15.6 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/MSI-Bravo-15-B5DD-012XES-Ordenador/dp/B099NJVCK9/ref=sr_1_57?qid=1636389957&s=computers&sr=1-57,"MSI Bravo 15 B5DD-012XES - Ordenador portátil de 15.6"" FHD (Ryzen 7 5800H, 16 GB RAM, 1 TB SSD, RX5500M, GDDR6 4GB, sin Sistema operativo) Negro - Teclado QWERTY Español","979,00€",Bravo 15 B5DD-012XES,MSI,Student,15.6 Pulgadas,Windows 10 Home,Teclado,AMD
https://www.amazon.es/ASUS-ROG-Strix-G513QR-HF118-RTX3070-8GB/dp/B08SS8DDQX/ref=sr_1_58?qid=1636389957&s=computers&sr=1-58,"ASUS ROG Strix G513QR-HF118 - Ordenador portátil Gaming 15.6"" FullHD 300Hz (Ryzen 7 5800H, 32GB RAM, 1TB SSD, NVIDIA RTX3070-8GB, Sin Sistema Operativo) Negro - Teclado QWERTY español","2.099,99€",G513QR-HF118,ASUS,Gaming,15.6 Pulgadas,DOS,"Mouse, Teclado, Touch Pad",AMD
https://www.amazon.es/Lenovo-ThinkBook-14-Ordenador-port%C3%A1til/dp/B08C6M6V5H/ref=sr_1_59?qid=1636389957&s=computers&sr=1-59,"Lenovo ThinkBook 14 - Ordenador portátil 14"" FullHD (Intel Core i3-1005, 4GB RAM, 128GB SSD, UMA Graphics, Windows 10 Pro), Color Gris - Teclado QWERTY español","399,99€",THINKBOOK 14-IIL CI3-1005 SYST,Lenovo,Personal,1,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/Lenovo-IdeaPad-Flex-Chromebook-convertible/dp/B08TX2KN7L/ref=sr_1_60?qid=1636389957&s=computers&sr=1-60,"Lenovo IdeaPad Flex 3 Chromebook - Portátil táctil convertible 11.6"" HD (Intel Celeron N4020, 8GB RAM, 128GB eMMC, Intel UHD Graphics 600, Chrome OS), Color Azul oscuro - Teclado QWERTY español","449,00€",IdeaPad Flex 3 CB 11IGL05,Lenovo,Personal,11.6 Pulgadas,Chrome OS,"Teclado, Pantalla táctil",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A046938019C9GC4JD013D&url=%2FOrdenador-port%25C3%25A1til-pulgadas-Microsoft-expansi%25C3%25B3n%2Fdp%2FB09GFT31LQ%2Fref%3Dsr_1_61_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-61-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 pulgadas, Microsoft Office 365, 4GB+64GB Laptop, Intel Celeron N3350, Portátil HD, Win 10, Wifi de doble banda, Cámara frontal HD, Apoyar la expansión de la memoria","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_62_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-62-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_63_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-63-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/LincPlus-Ordenador-Port%C3%A1til-Aluminium-Portatiles/dp/B08PVGW98R/ref=sr_1_64?qid=1636389957&s=computers&smid=AHI3U6HLD6KZI&sr=1-64,"LincPlus P1 Ordenador Portátil de 13,3 Pulgadas, PC con Windows 10 S Intel Celeron N4000, 4GB RAM 64GB eMMC Storage hasta 500GB por SSD Aluminium Portatiles","237,15€",LincPlus P1-ES,LincPlus,Personal,13.3 Pulgadas,Windows 10 S,Teclado,Intel N4000
https://www.amazon.es/Dell-Vostro-3500-Ordenador-i5-1135G7/dp/B08X32T951/ref=sr_1_65?qid=1636389957&s=computers&sr=1-65,"Dell Vostro 3500 - Ordenador portátil de 15.6 "" FullHD (Intel Core i5-1135G7, 8 GB RAM, 512 GB M2, gráfica Intel Iris Xe, Windows 10 Pro) Negro - Teclado QWERTY español","700,00€",Vostro 3500,Dell,"Multimedia, Personal",15.6 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/MEDION-Notebook-Education-E11201-Ordenador/dp/B08LRFLMSQ/ref=sr_1_66?qid=1636389957&s=computers&sr=1-66,"MEDION Classmate E11201 - Ordenador portátil para educación de 11,6"" HD (Intel Celeron N3450, 4GB de RAM, 64GB eMMC, Intel HD Graphics, Windows 10 Pro Academic) Color Blanco - Teclado Qwerty Español","229,00€",,MEDION,,11.6 Pulgadas,Windows 10 Pro,"Teclado, Touch Pad",Intel
https://www.amazon.es/Pantalla-antiriflesso-Lettore-Bluetooth-tastiera/dp/B07YPQDQ94/ref=sr_1_67?qid=1636389957&s=computers&sr=1-67,"Hp G7 intel i5 8265U 3,7ghz,Ram 8Gb Ddr4,Ssd M.2 500GB + Hdd 500Gb,Pantalla Led 15.6"" antiriflesso,Hdmi,3x USB,Lettore Dvd-Cd,Wifi,Bluetooth,Webcam,Office pro 2019,Windows 10 64bits,tastiera querty","491,22€",,HP,,15.6 Pulgadas,Windows,Teclado,AMD
https://www.amazon.es/TECLAST-F15S-2-4GHz%EF%BC%8C4K%EF%BC%8C1920%C3%971080%EF%BC%8CWindows10-Notebook%EF%BC%8CBluetooth4-2%EF%BC%8CUSB3-0-Mini-HDMI%EF%BC%8CBater%C3%ADa/dp/B08YRGVTK1/ref=sr_1_68?qid=1636389957&s=computers&sr=1-68,"TECLAST Ordenador Portátil 6GB+128GB SSD, Portátil 15,6 Pulgadas Windows10 Sistema，F15S Laptop Intel Celeron, Graphics 500, 2.4GHz，4K，1920×1080，Bluetooth 4.2，USB3.0 Mini-HDMI，Batería 38000mWh","359,99€",,TECLAST,,15.6 Pulgadas,Windows 10,"Touch Pad, Teclado numérico",Intel
https://www.amazon.es/Apple-MacBook-Air-13-Reacondicionado/dp/B07HMNNZ57/ref=sr_1_69?qid=1636389957&s=computers&sr=1-69,"Apple MacBook Air 13"" (2017) - Core i5 1.8GHz, 8GB RAM, 128GB SSD (Reacondicionado)","624,99€",,Apple,,13.3 Pulgadas,Mac OS,Teclado,Intel
https://www.amazon.es/Microsoft-Surface-Laptop-Ordenador-i5-1035G1/dp/B08JZVBZ13/ref=sr_1_70?qid=1636389957&s=computers&sr=1-70,"Microsoft Surface Laptop Go - Ordenador portátil 2 en 1 de 12.4"" (Intel Core i5-1035G1, 8GB RAM, 128GB SSD, Intel Graphics, Windows 10) Platino - Teclado QWERTY Español","699,00€",Surface Laptop Go,Microsoft,Personal,12.45 Pulgadas,Windows 10 Home,"Teclado, Touch Pad, Pantalla táctil",Intel
https://www.amazon.es/TECLAST-Ordenador-Port%C3%A1til-Ultradelgado-Bluetooth/dp/B094MGZ4GN/ref=sr_1_71?qid=1636389957&s=computers&sr=1-71,"TECLAST TBOLT F15Pro Ordenador Portátil 15.6”12GB RAM 256GB SSD i3 CPU 3.40GHz Notebook Laptop Ultradelgado Window 10, 53580mWh Batería Grande, WiFi+ Bluetooth + USB 3.0 + Micro SD","539,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/ASUS-VivoBook-S14-S433EA-AM464T-i5-1135G7/dp/B08WWJGVMV/ref=sr_1_72?qid=1636389957&s=computers&sr=1-72,"ASUS VivoBook S14 S433EA-AM464T - Portátil 14"" Full HD (Intel Core i5-1135G7, 8GB RAM, 512GB SSD, Iris Xe Graphics, Windows 10 Home) Negro - Teclado QWERTY español","699,00€",S433EA-AM464T,ASUS,Personal,14 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_73_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-73-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0522875IMV3UTRCGNC&url=%2FTECLAST-Ordenador-Port%25C3%25A1til-Ultradelgado-Bluetooth%2Fdp%2FB094MGZ4GN%2Fref%3Dsr_1_74_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-74-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_mtf_browse,"TECLAST TBOLT F15Pro Ordenador Portátil 15.6”12GB RAM 256GB SSD i3 CPU 3.40GHz Notebook Laptop Ultradelgado Window 10, 53580mWh Batería Grande, WiFi+ Bluetooth + USB 3.0 + Micro SD","539,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg3_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_75_sspa%3Fqid%3D1636389957%26s%3Dcomputers%26sr%3D1-75-spons%26psc%3D1&qualifier=1636389957&id=8770549139793061&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/ASUS-ZenBook-UX425EA-KI495-Ordenador-i5-1135G7/dp/B08CKFJ3KW/ref=sr_1_76?qid=1636389957&s=computers&sr=1-76,"ASUS ZenBook 14 UX425EA-KI495 - Ordenador portátil 14"" Full HD (Intel Core i5-1135G7, 16GB RAM, 512GB SSD, Iris Xe Graphics, Sin sistema operativo) Lila Neblina - Teclado QWERTY español","850,45€",UX425EA-KI495,ASUS,Personal,14 Pulgadas,DOS,Pantalla táctil,Intel
